cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
46,14,14,72,15,1,0,0,1
58,14,14,72,15,1,0,0,1
142,13,13,74.5,14,2,0,0,1
730,13,13,72,12,2,0,0,1
2330,14,14,67,17.5,2,0,0,1
4268,15,15,61,19,2,0,0,1
2321,15.5,15.5,59,20.5,3,0,0,1
1218,16,16,57,18,2,0,0,1
1075,16.5,16.5,55.5,19.5,2,0,0,1
1587,17,17,54,19,2,0,0,1
1581,17,17,52,19,2,0,0,1
1558,18,18,52,19,2,0,0,1
1719,19,19,43,14,2,0,0,1
2314,19,19,43,15,1,0,0,1
3820,18,18,50.5,14,2,0,0,1
3771,18,18,50.5,13,2,0,0,1
2583,18,18,49,9,1,0,0,1
1657,17,17,56,15,1,0,0,1
1189,16,16,61,12,1,0,0,1
899,15,15,68,9,1,0,0,1
662,14.5,14.5,70,5,1,0,0,1
472,14,14,74.5,6,1,0,0,1
253,14,14,72,3,1,0,0,1
173,13,13,82,5,1,0,0,1
107,12,12,88,6,1,0,0,1
93,11.5,11.5,85,6,1,0,0,1
139,11,11,88,6,1,0,0,1
639,11.5,11.5,82,4,1,0,0,1
2021,13.5,13.5,79.5,6,1,0,0,1
3874,15.5,15.5,67.5,6,1,0,0,1
2367,16,16,63,7,1,0,0,1
1351,18.5,18.5,50.5,7.5,3,0,0,1
1289,18.5,18.5,49,6.5,3,0,0,1
1643,21,21,38,12,1,0,0,1
1894,20.5,20.5,38,8,1,0,0,1
1798,21,20.5,35.5,6.5,1,0,0,1
1920,21.5,21,40.5,11,1,0,0,1
2574,21.5,21,40.5,13,1,0,0,1
3993,21,21,41.5,10,1,0,0,1
3275,20.5,20.5,44.5,12,2,0,0,1
2260,20,20,46,14,1,0,0,1
1597,19,19,49,13,1,0,0,1
1188,18,18,49,11,1,0,0,1
920,17.5,17.5,50.5,9,1,0,0,1
835,16.5,16.5,53.5,8,1,0,0,1
680,15.5,15.5,57,9,1,0,1,1
621,14.5,14.5,61,8,1,0,1,1
477,14,14,65,9,1,0,1,1
297,13.5,13.5,69.5,9,1,0,1,1
175,13,13,72,9,1,0,1,1
141,13,13,72,8,1,0,1,1
179,13,13,72,10,1,0,1,1
327,14.5,14.5,65,9,1,0,1,1
728,15.5,15.5,61,9,1,0,1,1
1535,17.5,17.5,52,11,1,0,1,1
2287,18,18,52,13,1,0,1,1
2848,19.5,19.5,44.5,13,2,0,1,1
3537,20.5,20.5,43,12,2,0,1,1
3867,20.5,20.5,40.5,16,1,0,1,1
4175,22.5,21.5,37,18,1,0,1,1
3873,22,21,39.5,18.5,1,0,1,1
3675,21.5,21,40.5,19.5,1,0,1,1
3402,21,21,44.5,19.5,1,0,1,1
2914,21,21,46,16,1,0,1,1
2393,20.5,20.5,51.5,17,2,0,1,1
1767,19,19,56,14,1,0,1,1
1248,19,19,58,12,1,0,1,1
924,18,18,64,12,1,0,1,1
947,17,17,73,11,1,0,1,1
794,16,16,77,11,1,0,1,1
631,16,16,77,11,1,0,1,1
434,15,15,82,9,1,0,1,1
365,15,15,82,8,1,0,1,1
252,14,14,88,8,1,0,1,1
351,14,14,85,8,1,0,1,1
360,14.5,14.5,79.5,5.5,1,0,1,1
372,16.5,16.5,70,4,1,0,1,1
550,17,17,68,6.5,1,0,1,1
1079,18,18,68,8,2,0,1,1
1850,20,20,60,9,2,0,1,1
2611,21.5,21.5,55,12,2,0,1,1
3449,22.5,22.5,48.5,12,2,0,1,1
3777,24,23.5,40,13,2,0,1,1
3794,25,25,36,13,1,0,1,1
3881,25,24,33,16,1,0,1,1
3660,25,24.5,34,17.5,1,0,1,1
3857,25,24,32,17,1,0,1,1
3465,25,24,32,17,1,0,1,1
2875,24,23,35,16,1,0,1,1
2126,22.5,21.5,42.5,12,1,0,1,1
1308,20.5,20.5,58.5,19.5,1,0,1,1
874,20,20,49.5,23,1,0,1,1
580,19,19,54,24,1,0,1,1
376,18,18,64,20,1,0,0,1
215,18,18,68,7.5,1,0,0,1
125,18,18,66,9,1,0,0,1
57,17.5,17.5,68,6,1,0,0,1
73,18,18,66,5,1,0,0,1
153,18,18,66,8.5,1,0,0,1
618,18.5,18.5,70.5,16,1,0,0,1
2034,19,19,75.5,20,3,0,0,1
4042,20,20,73,18.5,2,0,0,1
2193,21,21,69,24,2,0,0,1
1234,22,22,65,22,3,0,0,1
1204,22.5,22.5,61,23,2,0,0,1
1497,23,23,57,25,3,0,0,1
1595,24,24,54,26,3,0,0,1
1658,23,23,61,27,2,0,0,1
1775,22.5,22.5,63,26,2,0,0,1
2297,21,21,73,24,3,0,0,1
4179,20.5,20.5,71,20.5,3,0,0,1
3893,20,20,69,21,3,0,0,1
2465,19.5,19.5,71,18,3,0,0,1
1526,19,19,68,16,2,0,0,1
1061,18.5,18.5,75.5,13,2,0,0,1
700,17,17,83,12,1,0,0,1
432,17.5,17.5,80.5,15,7,0,0,1
231,17,17,80,14,7,0,0,1
167,17,17,77,16,1,0,0,1
104,17,17,77,18,1,0,0,1
65,16.5,16.5,80,14,1,0,0,1
71,16,16,77,19,1,0,0,1
159,15,15,79.5,15,1,0,0,1
791,15,15,77,17,1,0,0,1
2358,16.5,16.5,68,23,1,0,0,1
4611,17.5,17.5,62,25,1,0,0,1
2224,18.5,18.5,54,30.5,2,0,0,1
1331,20.5,20.5,47.5,29.5,2,0,0,1
1246,21,21,46,27,3,0,0,1
1661,19.5,19.5,54.5,27,3,0,0,1
1681,20,20,53,26,2,0,0,1
1528,20.5,20.5,47.5,27,3,0,0,1
1797,21,21,44.5,30.5,4,0,0,1
2297,21.5,21,45,25,3,0,0,1
4364,21,21,46,29,2,0,0,1
4297,20,20,49,26,2,0,0,1
2587,19.5,19.5,47.5,26,1,0,0,1
1718,18,18,56,28,2,0,0,1
1077,17,17,64,20,1,0,0,1
738,17,17,64,20.5,1,0,0,1
541,16,16,68,17,1,0,0,1
304,16,16,68,12,1,0,0,1
186,16,16,72,11,1,0,0,1
82,16,16,72,10,1,0,0,1
61,16,16,72,9,1,0,0,1
50,16,16,72,9,1,0,0,1
143,16,16,72,11,1,0,0,1
734,16,16,77,13,2,0,0,1
2335,17,17,73,9,2,0,0,1
4436,17.5,17.5,68.5,10,2,0,0,1
2287,19,19,60,8,2,0,0,1
1235,20,20,54.5,12,3,0,0,1
1304,21,21,51.5,13,2,0,0,1
1680,21.5,21.5,50,13,2,0,0,1
1578,21,21,50,12,2,0,0,1
1638,21,21,50,16,1,0,0,1
1798,21,21,50,15,1,0,0,1
2886,21.5,21,45,15,1,0,0,1
3953,21,21,51.5,12,7,0,0,1
4106,19.5,19.5,58,17,1,0,0,1
2816,19,19,64,12,1,0,0,1
1895,18,18,75.5,8,7,0,0,1
1264,17,17,80,5,2,0,0,1
1221,17,17,83,6.5,1,0,0,1
778,17,17,80,7,1,0,0,1
430,17.5,17.5,75,7.5,1,0,0,1
180,17,17,75,7.5,1,0,0,1
105,17.5,17.5,68.5,11,1,0,0,1
60,17,17,68,13,1,0,0,1
55,18,18,64,10,1,0,0,1
266,17,17,75,11,1,0,0,1
1758,18,18,78,11,2,0,0,1
4793,18,18,80.5,10,3,0,0,1
6585,19,19,78,12,7,0,0,1
3859,18.5,18.5,85.5,17.5,7,0,0,1
2234,20,20,69,19.5,2,0,0,1
2140,20,20,71,17,3,0,0,1
2317,20.5,20.5,69,18.5,3,0,0,1
2598,22.5,22.5,59,19.5,2,0,0,1
2829,23,23,57,19,2,0,0,1
3632,23,23,53,20,2,0,0,1
5112,23,23,53,19.5,2,0,0,1
7208,22.5,22.5,55,17.5,2,0,0,1
6394,21.5,21.5,58.5,20,2,0,0,1
4384,20,20,62,19.5,1,0,0,1
2652,19.5,19.5,64,18,1,0,0,1
1662,18.5,18.5,66,13,1,0,0,1
1187,18,18,68,13,1,0,0,1
1028,17,17,73,13,1,0,0,1
518,16.5,16.5,75,11,2,0,0,1
248,16,16,77,9,2,0,0,1
150,15.5,15.5,79.5,6.5,3,0,0,1
86,15,15,79.5,6.5,1,0,0,1
67,14.5,14.5,79.5,5.5,3,0,0,1
140,14.5,14.5,79.5,5,3,0,0,1
712,15,15,70,4,2,0,0,1
2051,16,16,65.5,5,2,0,0,1
4098,18.5,18.5,62,6,2,0,0,1
2410,19.5,19.5,60,5,2,0,0,1
1468,21,21,58.5,7,2,0,0,1
1535,21.5,21.5,55,7.5,2,0,0,1
1818,23,23,47,6,2,0,0,1
1919,23,23,47,7.5,2,0,0,1
1991,23,23,44,6.5,1,0,0,1
2139,24,24,42.5,5.5,1,0,0,1
2835,25,25,39,7,1,0,0,1
4300,25,25,39,9,1,0,0,1
3708,24,24,44,6.5,1,0,0,1
2488,23,23,50,11,1,0,0,1
1720,21,21,65,18.5,1,0,0,1
1170,18.5,18.5,80.5,24,1,0,0,1
995,18,18,83,19.5,2,0,0,1
920,17.5,17.5,83,16,1,0,0,1
785,17,17,88,9,2,0,1,1
534,17,17,85.5,7,1,0,1,1
354,16,16,88,7,2,0,1,1
296,16,16,88,6,2,0,1,1
202,15.5,15.5,91,5,1,0,1,1
143,15,15,91,4,3,0,1,1
166,15,15,88,6,3,0,1,1
365,15,15,91,8,3,0,1,1
598,16.5,16.5,85.5,10,3,0,1,1
1127,18.5,18.5,75.5,12,3,0,1,1
1805,20.5,20.5,66.5,12,2,0,1,1
2299,22.5,22.5,59,13,2,0,1,1
2871,23,23,57,12,2,0,1,1
3179,24,24,54,7,2,0,1,1
3198,24.5,24.5,50.5,16,3,0,1,1
3455,24.5,24.5,48.5,19.5,2,0,1,1
3556,25,25,49,18,1,0,1,1
3171,23,23,53,21.5,1,0,1,1
3052,23,23,53,22,1,0,1,1
2566,21.5,21.5,58.5,16,1,0,1,1
1885,21,21,60,14,1,0,1,1
1336,20.5,20.5,62,6.5,1,0,1,1
1083,20,20,60,5.5,1,0,1,1
967,19,19,64,8,1,0,1,1
873,18.5,18.5,66,6.5,1,0,1,1
670,17.5,17.5,70.5,7.5,1,0,1,1
450,16.5,16.5,70,6,1,0,1,1
380,17,17,73,6.5,1,0,1,1
223,16,16,77,7.5,1,0,1,1
132,16,16,77,8,1,0,1,1
173,16,16,77,9,1,0,1,1
237,16.5,16.5,72.5,8,1,0,1,1
447,19,19,56,6,1,0,1,1
984,20,20,49,9,1,0,1,1
1737,22.5,21.5,42.5,11,1,0,1,1
2682,24.5,24,39,14,1,0,1,1
3371,25.5,25.5,38,13,1,0,1,1
3688,25.5,25.5,36.5,15,1,0,1,1
3584,25.5,25.5,35,15,1,0,1,1
3541,26.5,26,32,16,1,0,1,1
3556,26,25,28,19.5,1,0,1,1
3342,26,25.5,35.5,17,1,0,1,1
3252,25.5,25.5,46,16,1,0,1,1
2557,24.5,24.5,48.5,16,1,0,1,1
1930,23,23,59,19,1,0,1,1
1204,21.5,21.5,67,17,1,0,1,1
860,21,21,69,17,1,0,1,1
568,19.5,19.5,75.5,15,1,0,1,1
377,18.5,18.5,80.5,17.5,1,0,0,1
171,18,18,83,19.5,3,0,0,1
106,18,18,83,17.5,4,0,0,1
59,18,18,83,17,4,0,0,1
63,18,18,83,17,4,0,0,1
139,18,18,83,18,4,0,0,1
654,18.5,18.5,80.5,19,3,0,0,1
2068,19,19,80.5,15,3,0,0,1
4109,20,20,75.5,15,3,0,0,1
2155,20.5,20.5,73.5,17,3,0,0,1
1217,22,22,65,17,3,0,0,1
1175,22,22,65,19.5,3,0,0,1
1485,23.5,23.5,63,15,2,0,0,1
1573,23,23,65,19.5,3,0,0,1
1477,23,23,65,19.5,2,0,0,1
1402,23.5,23.5,63,21,7,0,0,1
2222,22,22,69,28,3,0,0,1
4269,22,22,65,24,3,0,0,1
4165,21,21,71,21.5,3,0,0,1
2501,21,21,73,18,2,0,0,1
1689,20.5,20.5,75.5,17,2,0,0,1
1065,20,20,75.5,15,2,0,0,1
700,19,19,78,13,1,0,0,1
494,19,19,78,14,3,0,0,1
330,18.5,18.5,69.5,13,2,0,0,1
197,18,18,60,12,1,0,0,1
110,17.5,17.5,62,11,3,0,0,1
59,17,17,68,11,3,0,0,1
50,16.5,16.5,66,9,1,0,0,1
137,16,16,68,6.5,1,0,0,1
798,16,16,72,5,2,0,0,1
2365,16,16,70,3,2,0,0,1
4384,16.5,16.5,66,6,7,0,0,1
2274,17,17,66,5,2,0,0,1
1283,17.5,17.5,62,3,2,0,0,1
1210,19,19,54,6,2,0,0,1
1555,19.5,19.5,50.5,6,2,0,0,1
1749,20.5,20.5,49.5,5,2,0,0,1
1717,21,21,50,5.5,2,0,0,1
1922,21,21,50,7,2,0,0,1
2414,21,21,51.5,6.5,2,0,0,1
3768,20,20,60,9,7,0,0,1
3495,20,20,62,9,7,0,0,1
1764,19,19,70.5,9,7,0,0,1
969,18.5,18.5,75.5,8.5,7,0,0,1
718,18,18,83,6.5,7,0,0,1
593,18,18,83,7,7,0,0,1
457,17.5,17.5,80.5,9,7,0,0,1
260,17,17,85.5,9,7,0,0,1
176,17,17,83,9,7,0,0,1
70,17,17,83,7,7,0,0,1
45,16,16,88,9,7,0,0,1
55,16,16,85.5,8,7,0,0,1
133,16,16,83,8,7,0,0,1
693,16,16,83,7,3,0,0,1
2168,16,16,83,10,3,0,0,1
4282,17,17,77,12,3,0,0,1
2140,17.5,17.5,72.5,15,3,0,0,1
1150,18.5,18.5,64,18.5,2,0,0,1
1251,20,20,60,25,1,0,0,1
1632,20.5,20.5,60,25,1,0,0,1
1770,21,21,60,21.5,1,0,0,1
1643,21,21,58.5,23,1,0,0,1
1782,21,21,60,22,3,0,0,1
2185,21,21,60,21,2,0,0,1
4278,21,21,58.5,25,3,0,0,1
4122,21,21,57,23,1,0,0,1
2534,20,20,58,21.5,2,0,0,1
1609,20,20,58,23,3,0,0,1
1138,19,19,64,24,3,0,0,1
854,18,18,73,18,1,0,0,1
578,17.5,17.5,75,18,2,0,0,1
114,17,17,77,16,4,0,0,1
30,17,17,83,17.5,4,0,0,1
80,17,17,83,18,3,0,0,1
63,17,17,88,17,4,0,0,1
58,17,17,88,12,4,0,0,1
155,17,17,88,10,4,0,0,1
656,18,18,88,14.5,4,0,0,1
1841,18,18,88,20,4,0,0,1
3923,19,19,83,24,4,0,0,1
2183,20,20,78,20,3,0,0,1
1204,20,20,78,17,3,0,0,1
924,20.5,20.5,78,17,7,0,0,1
280,19,19,88,20.5,7,0,0,1
150,19,19,88,21,10,0,0,1
245,19,19,88,16,10,0,0,1
732,19.5,19.5,85.5,18,2,0,0,1
1515,21,21,80.5,16,7,0,0,1
2992,21,21,78,16,2,0,0,1
3238,21,21,78,13,3,0,0,1
2157,20.5,20.5,80.5,9,3,0,0,1
1243,20,20,83,9,7,0,0,1
861,19,19,88,6.5,7,0,0,1
739,19,19,88,6,7,0,0,1
591,19,19,88,9.5,4,0,0,1
365,19,19,88,6.5,3,0,0,1
242,18,18,94,5,3,0,0,1
172,19,19,88,4,3,0,0,1
100,19,19,94,0,3,0,0,1
77,18.5,18.5,97,6.5,4,0,0,1
133,19,19,94,5,4,0,0,1
562,19,19,94,5,3,0,0,1
1760,19,19,94,9,7,0,0,1
3528,19,19,94,14,3,0,0,1
2092,20,20,83,16,3,0,0,1
1132,21.5,21.5,71,20,3,0,0,1
1205,21,21,71,19,3,0,0,1
1492,21.5,21.5,67,20.5,3,0,0,1
1661,22,22,65,23,3,0,0,1
1438,21,21,71,19.5,3,0,0,1
1234,20,20,78,19,3,0,0,1
1159,20,20,80.5,18.5,7,0,0,1
2015,18,18,91,18.5,7,0,0,1
1915,17,17,94,14,7,0,0,1
1228,17,17,91,13,7,0,0,1
487,17,17,91,12,7,0,0,1
431,17,17,88,12,7,0,0,1
475,17,17,88,10,2,0,0,1
516,17,17,88,11,7,0,0,1
388,17,17,85.5,13,7,0,1,1
371,16,16,88,11,7,0,1,1
285,16,16,88,12,1,0,1,1
256,16,16,83,12,2,0,1,1
153,15.5,15.5,85.5,13,3,0,1,1
117,15.5,15.5,82.5,13,4,0,1,1
143,15,15,88,12,3,0,1,1
309,15,15,82,15,2,0,1,1
538,16,16,74.5,17,3,0,1,1
976,16,16,70,18,2,0,1,1
1455,18,18,56,19,1,0,1,1
2137,18,18,56,17,1,0,1,1
2748,19,19,49,15,2,0,1,1
3068,20,20,44.5,16,2,0,1,1
2898,20,20,44.5,13,1,0,1,1
3091,20,20,46,19,1,0,1,1
2974,19,19,49,19.5,2,0,1,1
2785,19.5,19.5,47.5,16,1,0,1,1
2598,19.5,19.5,44.5,15,1,0,1,1
2291,19.5,19.5,44.5,10,1,0,1,1
1560,18.5,18.5,47.5,11,1,0,1,1
1011,18,18,52,6.5,1,0,1,1
828,18,18,52,5,1,0,1,1
759,17,17,59,6,1,0,1,1
692,16,16,63,5,1,0,1,1
598,15,15,65.5,4,1,0,1,1
458,15,15,65.5,4,1,0,1,1
366,14,14,72,6,1,0,1,1
175,14,14,72,5,1,0,1,1
151,14,14,72,6,1,0,1,1
150,14,14,69.5,6,1,0,1,1
225,14.5,14.5,70,6,1,0,1,1
412,15,15,68,5,1,0,1,1
832,16.5,16.5,63.5,6,2,0,1,1
1522,17.5,17.5,64,5,3,0,1,1
2221,20.5,20.5,51,3,1,0,1,1
2516,19.5,19.5,51.5,9,2,0,1,1
2617,19,19,56,13,2,0,1,1
2703,19,19,56,14,1,0,1,1
2828,19,19,56,13,3,0,1,1
2553,19,19,56,14,2,0,1,1
2373,19,19,56,12,3,0,1,1
2353,18,18,60,10,1,0,1,1
1805,18,18,60,7.5,1,0,1,1
1179,17,17,66,6,1,0,1,1
804,17,17,66,2,1,0,1,1
634,16.5,16.5,70,0,1,0,1,1
449,16.5,16.5,72.5,6.5,4,0,1,1
272,16,16,70,7.5,4,0,0,1
188,16,16,68,5,1,0,0,1
133,16,16,68,4,1,0,0,1
69,15.5,15.5,74.5,5.5,1,0,0,1
65,14.5,14.5,79.5,5.5,1,0,0,1
139,14,14,82,5,1,0,0,1
671,14,14,74.5,6.5,1,0,0,1
2120,14,14,74.5,3,1,0,0,1
4155,15.5,15.5,63.5,8,1,0,0,1
2098,17,17,52,12,1,0,0,1
1160,18,18,50.5,11,2,0,0,1
1174,19,19,44.5,12,2,0,0,1
1585,19.5,19.5,40,13,1,0,0,1
1725,20,20,40,13,1,0,0,1
1621,20,20,40,16,1,0,0,1
1785,20,20,41.5,13,1,0,0,1
2343,21,21,40,11,1,0,0,1
4263,21,21,40,12,1,0,0,1
4145,20,20,44.5,15,1,0,0,1
2474,20,20,46,12,1,0,0,1
1432,19.5,19.5,49,11,1,0,0,1
918,19,19,52,9,1,0,0,1
663,19,19,52,11,1,0,0,1
497,19,19,52,11,1,0,0,1
247,18,18,56,9,1,0,0,1
169,18,18,56,8,1,0,0,1
89,17.5,17.5,57.5,12,1,0,0,1
69,17,17,59,15,1,0,0,1
69,17,17,59,14,1,0,0,1
140,16.5,16.5,61,14,1,0,0,1
728,16.5,16.5,61,14,1,0,0,1
2302,16,16,63,15,1,0,0,1
4418,16,16,63,15,1,0,0,1
2135,16.5,16.5,61,16,1,0,0,1
1100,16,16,65.5,18,1,0,0,1
1151,17,17,64,19.5,1,0,0,1
1475,17.5,17.5,57.5,20,1,0,0,1
1453,18,18,58,20.5,2,0,0,1
1451,18.5,18.5,58,20,2,0,0,1
1527,19,19,50.5,20,2,0,0,1
2090,19,19,50.5,22,1,0,0,1
4065,19,19,54,22,1,0,0,1
3870,19,19,58,16,1,0,0,1
2314,19,19,60,19,1,0,0,1
1417,18,18,64,17.5,1,0,0,1
1031,18,18,64,11,1,0,0,1
735,18,18,64,15,1,0,0,1
485,18,18,64,15,1,0,0,1
294,17.5,17.5,70.5,14,1,0,0,1
138,17,17,73,14,1,0,0,1
93,16.5,16.5,70,13,1,0,0,1
55,16,16,72,13,2,0,0,1
68,16,16,72,13,1,0,0,1
155,15,15,77,12,1,0,0,1
771,15,15,77,13,1,0,0,1
2319,16.5,16.5,72.5,15,1,0,0,1
4502,17.5,17.5,70.5,14,2,0,0,1
2225,19,19,62,17.5,2,0,0,1
1218,20,20,54.5,18,2,0,0,1
1217,21,21,53,17,2,0,0,1
1557,21,21,53,16,3,0,0,1
1611,21,21,53,17,2,0,0,1
1540,21,21,53,19.5,2,0,0,1
1554,21,21,55,22,2,0,0,1
2069,20,20,60,22,2,0,0,1
3927,19,19,62,20,2,0,0,1
2813,18.5,18.5,66,17,7,0,0,1
1519,17,17,77,13,7,0,0,1
1008,17,17,77,11,7,0,0,1
481,16,16,88,13,7,0,0,1
297,16,16,88,10,7,0,0,1
209,16,16,88,8,7,0,0,1
187,16,16,88,10,7,0,0,1
109,16,16,91,10,7,0,0,1
80,16,16,94,11,7,0,0,1
49,16.5,16.5,91,11,7,0,0,1
59,17,17,88,10,3,0,0,1
134,17,17,91,10,4,0,0,1
644,17,17,94,7,3,0,0,1
1983,18,18,88,8.5,3,0,0,1
4002,18,18,88,11,3,0,0,1
2217,19,19,83,17,3,0,0,1
1092,19,19,78,14,3,0,0,1
1106,20,20,73,13,2,0,0,1
1406,21,21,66.5,14,3,0,0,1
1528,21,21,69,19,3,0,0,1
1376,21,21,69,14,3,0,0,1
1628,21.5,21.5,69,19,3,0,0,1
1944,21.5,21.5,69,19.5,7,0,0,1
3305,21,21,75.5,19.5,7,0,0,1
3600,21,21,78,15,3,0,0,1
2276,20,20,78,17,3,0,0,1
1408,20,20,80.5,17,3,0,0,1
964,20,20,83,16,7,0,0,1
781,19.5,19.5,85.5,13,4,0,0,1
676,20,20,83,16,3,0,0,1
383,20,20,83,15,4,0,0,1
248,19,19,88,17,4,0,0,1
139,19,19,88,12,3,0,0,1
103,19,19,83,14,4,0,0,1
81,19,19,83,13,4,0,0,1
134,19,19,83,10,4,0,0,1
630,19,19,85.5,10,3,0,0,1
1886,19.5,19.5,85.5,9,3,0,0,1
3879,20.5,20.5,80.5,11,2,0,0,1
2185,22,22,73,14,2,0,0,1
1241,22.5,22.5,69,16,3,0,0,1
1327,24,24,61,20.5,2,0,0,1
1600,25,25,57,17,3,0,0,1
1714,26,26,51,22,2,0,0,1
1715,25.5,25.5,52.5,23,2,0,0,1
1862,26,26,51,22,2,0,0,1
2494,25.5,25.5,51,22,2,0,0,1
3950,26,26,48,20,1,0,0,1
3525,25,25,54,16,1,0,0,1
2321,24,24,57,12,1,0,0,1
1607,22.5,22.5,61,10,1,0,0,1
1079,22,22,65,8,1,0,0,1
912,20.5,20.5,71,9,1,0,0,1
867,20,20,73,7,1,0,0,1
768,19,19,78,7,1,0,1,1
530,19,19,75.5,2,1,0,1,1
406,18.5,18.5,80.5,4,1,0,1,1
247,18,18,83,3,1,0,1,1
169,17.5,17.5,85.5,4,1,0,1,1
122,17,17,88,5,1,0,1,1
162,17,17,88,6,1,0,1,1
362,18.5,18.5,80.5,5,1,0,1,1
642,20,20,73.5,7,1,0,1,1
1298,22.5,22.5,65,10,1,0,1,1
2007,24,24,61,12,1,0,1,1
2681,26,27,58,11,1,0,1,1
3358,28.5,28.5,46.5,17,1,0,1,1
3692,30,30,40,18,1,0,1,1
3883,30,29.5,39,22,1,0,1,1
3963,30,29,36.5,23,1,0,1,1
3999,29,29,40,21,1,0,1,1
3798,29,29,40,20.5,1,0,1,1
3502,28,28,40,19,1,0,1,1
2843,27,27,42,15,1,0,1,1
2045,23.5,23.5,61,16,1,0,1,1
1333,22.5,22.5,67,14,1,0,1,1
1233,21.5,21.5,69,15,1,0,1,1
1144,21,21,69,18.5,1,0,1,1
906,21,21,66.5,19,1,0,1,1
652,20.5,20.5,66.5,19.5,1,0,1,1
513,20,20,69,19.5,1,0,1,1
353,19.5,19.5,71,18,1,0,1,1
216,18.5,18.5,75.5,19.5,1,0,1,1
150,18,18,78,16,1,0,1,1
177,19,19,70.5,18,1,0,1,1
259,19.5,19.5,66,25,1,0,1,1
447,20.5,20.5,62,22,1,0,1,1
1028,22,22,55,20,1,0,1,1
1818,22,22,55,13,1,0,1,1
2470,22,22,63,10,3,0,1,1
1216,20.5,20.5,75.5,12,7,0,1,1
462,19.5,19.5,85.5,13.5,7,0,1,1
1311,18.5,18.5,80.5,18.5,2,0,1,1
2041,20,20,66.5,24,3,0,1,1
2393,20.5,20.5,58.5,19.5,2,0,1,1
2579,20.5,20.5,58.5,16,3,0,1,1
2552,20,20,60,20.5,2,0,1,1
2039,19.5,19.5,58,19,1,0,1,1
1362,18,18,64,14,1,0,1,1
782,17,17,70.5,10,1,0,1,1
750,16,16,77,10,1,0,1,1
525,15.5,15.5,79.5,8,1,0,1,1
287,15,15,82,6.5,1,0,0,1
152,15,15,85,5,1,0,0,1
120,14.5,14.5,88,8,1,0,0,1
71,15,15,85,7.5,1,0,0,1
58,14.5,14.5,88,7.5,7,0,0,1
141,15,15,88,10,2,0,0,1
536,15,15,94,7,7,0,0,1
1417,15,15,91,8,7,0,0,1
3077,16,16,88,11,7,0,0,1
787,16,16,88,19.5,7,0,0,1
187,15,15,94,16,7,0,0,1
303,15.5,15.5,91,9,7,0,0,1
610,16.5,16.5,91,14,3,0,0,1
765,17,17,88,16,7,0,0,1
672,18,18,83,14,7,0,0,1
601,17,17,88,12,7,0,0,1
728,17,17,88,14,7,0,0,1
1802,16,16,91,16,7,0,0,1
2141,17,17,85.5,15,7,0,0,1
1183,17,17,83,19,3,0,0,1
639,16,16,85.5,18.5,7,0,0,1
427,16,16,83,21.5,7,0,0,1
393,15.5,15.5,85.5,23,7,0,0,1
303,15.5,15.5,85.5,23,2,0,0,1
156,15,15,85,22,2,0,0,1
143,15,15,88,23,2,0,0,1
63,15,15,79.5,23,3,0,0,1
39,14.5,14.5,82.5,20,2,0,0,1
43,14,14,85,20.5,2,0,0,1
140,13,13,88,18.5,2,0,0,1
720,13,13,82,17,2,0,0,1
2291,13.5,13.5,79.5,18,1,0,0,1
4440,15.5,15.5,70,17,1,0,0,1
2327,16.5,16.5,63.5,19.5,2,0,0,1
1213,17.5,17.5,66,22,2,0,0,1
1070,18,18,64,24,2,0,0,1
1008,17.5,17.5,64,20,7,0,0,1
314,15.5,15.5,85.5,16.5,7,0,0,1
377,15.5,15.5,88,17,7,0,0,1
792,16,16,88,18,7,0,0,1
1246,17,17,88,17,7,0,0,1
3000,19,19,85.5,17.5,3,0,0,1
3348,19.5,19.5,78,24,2,0,0,1
2158,18.5,18.5,78,24,2,0,0,1
1246,18,18,78,24,2,0,0,1
834,18,18,78,24,2,0,0,1
727,17,17,80,17,3,0,0,1
457,17,17,80,19,2,0,0,1
228,17,17,83,18,3,0,0,1
129,17,17,85.5,11,3,0,0,1
79,18,18,85.5,14,3,0,0,1
52,18,18,88,21,7,0,0,1
58,18.5,18.5,85.5,22,7,0,0,1
107,18.5,18.5,83,26,7,0,0,1
661,19,19,78,25,3,0,0,1
1981,19,19,78,25,3,0,0,1
3629,19,19,78,27,3,0,0,1
930,19,19,83,25,7,0,0,1
599,18.5,18.5,83,22,7,0,0,1
270,18,18,85.5,14,7,0,0,1
568,20,20,78,31,3,0,0,1
371,20.5,20.5,75.5,28.5,7,0,0,1
319,20,20,78,33,7,0,0,1
472,19,19,85.5,24,7,0,0,1
1240,18,18,88,20.5,7,0,0,1
3115,19,19,80.5,23,2,0,0,1
3327,19,19,73,24,2,0,0,1
2189,18,18,73,22,2,0,0,1
1322,17,17,73,20.5,1,0,0,1
842,16,16,77,17,1,0,0,1
745,16,16,80,17,1,0,0,1
505,16,16,80,17,2,0,0,1
285,15.5,15.5,85.5,15,1,0,0,1
192,15.5,15.5,85.5,14,2,0,0,1
89,16,16,83,15,2,0,0,1
70,15,15,88,14,2,0,0,1
70,15.5,15.5,85.5,14,3,0,0,1
119,15,15,85,12,2,0,0,1
685,15,15,82,14,2,0,0,1
2028,16,16,80,15,2,0,0,1
